raw_text,aspectTerms
"The instructor often struggles to convey complex topics clearly, especially in English, which can be frustrating.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructor often struggles to convey complex topics clearly, especially in English, which can be frustrating.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor often struggles to convey complex topics clearly, especially in English, which can be frustrating.","[{'term': 'None', 'polarity': 'neutral'}]"
"While he is skilled in Thai, the class content is well-structured and keeps us on track with the syllabus.","[{'term': 'None', 'polarity': 'neutral'}]"
"While he is skilled in Thai, the class content is well-structured and keeps us on track with the syllabus.","[{'term': 'None', 'polarity': 'positive'}]"
"While he is skilled in Thai, the class content is well-structured and keeps us on track with the syllabus.","[{'term': 'None', 'polarity': 'positive'}]"
"While he is skilled in Thai, the class content is well-structured and keeps us on track with the syllabus.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructor often provides helpful feedback on our quizzes, which enhances our learning experience.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructor often provides helpful feedback on our quizzes, which enhances our learning experience.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor often provides helpful feedback on our quizzes, which enhances our learning experience.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructor often provides helpful feedback on our quizzes, which enhances our learning experience.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the course content is interesting, the quizzes scheduled during class time can be stressful and disrupt our focus.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the course content is interesting, the quizzes scheduled during class time can be stressful and disrupt our focus.","[{'term': 'None', 'polarity': 'positive'}]"
"While the course content is interesting, the quizzes scheduled during class time can be stressful and disrupt our focus.","[{'term': 'None', 'polarity': 'negative'}]"
"While the course content is interesting, the quizzes scheduled during class time can be stressful and disrupt our focus.","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate the way the instructor encourages us to engage with the material, but I wish we had more time to prepare for quizzes.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the way the instructor encourages us to engage with the material, but I wish we had more time to prepare for quizzes.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the way the instructor encourages us to engage with the material, but I wish we had more time to prepare for quizzes.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the way the instructor encourages us to engage with the material, but I wish we had more time to prepare for quizzes.","[{'term': 'None', 'polarity': 'negative'}]"
The instructor was engaging and kept our attention throughout the course.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor was engaging and kept our attention throughout the course.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor was engaging and kept our attention throughout the course.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor was engaging and kept our attention throughout the course.,"[{'term': 'None', 'polarity': 'neutral'}]"
"While the content was mostly interesting, the pacing was too fast for some of us.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the content was mostly interesting, the pacing was too fast for some of us.","[{'term': 'None', 'polarity': 'positive'}]"
"While the content was mostly interesting, the pacing was too fast for some of us.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the content was mostly interesting, the pacing was too fast for some of us.","[{'term': 'None', 'polarity': 'negative'}]"
"I learned a lot, but I wished the instructor could have been more supportive.","[{'term': 'None', 'polarity': 'negative'}]"
"I learned a lot, but I wished the instructor could have been more supportive.","[{'term': 'None', 'polarity': 'positive'}]"
"I learned a lot, but I wished the instructor could have been more supportive.","[{'term': 'None', 'polarity': 'neutral'}]"
"I learned a lot, but I wished the instructor could have been more supportive.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the instructor's help, as they explain things clearly.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the instructor's help, as they explain things clearly.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the instructor's help, as they explain things clearly.","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate the instructor's help, as they explain things clearly.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course content is engaging, but I sometimes struggle with keeping up.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course content is engaging, but I sometimes struggle with keeping up.","[{'term': 'None', 'polarity': 'positive'}]"
"The course content is engaging, but I sometimes struggle with keeping up.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course content is engaging, but I sometimes struggle with keeping up.","[{'term': 'None', 'polarity': 'negative'}]"
"Unfortunately, the lectures were difficult to follow and made me feel unmotivated.","[{'term': 'None', 'polarity': 'negative'}]"
"Unfortunately, the lectures were difficult to follow and made me feel unmotivated.","[{'term': 'None', 'polarity': 'negative'}]"
"Unfortunately, the lectures were difficult to follow and made me feel unmotivated.","[{'term': 'None', 'polarity': 'negative'}]"
"Unfortunately, the lectures were difficult to follow and made me feel unmotivated.","[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate that the instructor tries to accommodate students by offering online options for those who cannot attend in person.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate that the instructor tries to accommodate students by offering online options for those who cannot attend in person.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate that the instructor tries to accommodate students by offering online options for those who cannot attend in person.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate that the instructor tries to accommodate students by offering online options for those who cannot attend in person.,"[{'term': 'None', 'polarity': 'neutral'}]"
The way the instructor seems unprepared and just reads from slides really diminishes my motivation to attend classes.,"[{'term': 'None', 'polarity': 'negative'}]"
The way the instructor seems unprepared and just reads from slides really diminishes my motivation to attend classes.,"[{'term': 'None', 'polarity': 'negative'}]"
The way the instructor seems unprepared and just reads from slides really diminishes my motivation to attend classes.,"[{'term': 'None', 'polarity': 'negative'}]"
The way the instructor seems unprepared and just reads from slides really diminishes my motivation to attend classes.,"[{'term': 'None', 'polarity': 'neutral'}]"
"It's frustrating when students complain about the instructor, but I think the class discussions could still be improved even if the content is mostly on the slides.","[{'term': 'None', 'polarity': 'neutral'}]"
"It's frustrating when students complain about the instructor, but I think the class discussions could still be improved even if the content is mostly on the slides.","[{'term': 'None', 'polarity': 'neutral'}]"
